POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
AR,CANITO,4529,2009,20090204,5155.0,5039.0,4865.0,10.0,1.618,0.0099999998,0.83999997,0.0099999998,sP,Pierre Pitte,IANIGLA-CONICET,ING-IANIGLA 2015,
AR,CANITO,4529,2010,20100427,,,,,,,0.68000001,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,CANITO,4529,2013,20130411,,,,,,,0.57999998,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,CANON HISPANO,3592,2007,20070302,5150.0,5000.0,3950.0,50.0,6.29,0.050000001,,,xX,Gargantini Hernán,"Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image and aerial photogrammetry
AR,CASTANO OVERO,918,1975,19759999,2600.0,2150.0,1500.0,,5.3000002,,8.0100002,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AR,CASTANO OVERO,918,1983,19839999,2600.0,1850.0,1114.0,,5.3000002,,8.0100002,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
AR,CASTANO OVERO,918,2000,20000207,,,,,,,3.2,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
AR,COBRE,10457,1997,19970126,3892.0,,2952.0,10.0,4.4190001,0.029999999,6.5,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,COBRE,10457,2011,20110408,3892.0,,3000.0,10.0,4.0910001,0.029999999,5.6799998,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,COBRE,10457,2016,20160319,3892.0,,3451.0,10.0,3.8150001,0.029999999,5.1599998,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,CONCONTA NORTE,3902,2005,20059999,5150.0,,4920.0,,,,0.22863901,,,"Gabriel Cabrera, Juan Carlos Leiva",IANIGLA/CONICET,,
AR,CONCONTA NORTE,3902,2007,20070999,5130.0,5022.0,4910.0,,,,,,aP,,,,"Data from Cabrera & Leiva (2013, subm.) Ann. Glaciol. 54 (63)."
AR,CONCONTA NORTE,3902,2013,20139999,5140.0,,4940.0,,,,0.091475002,,,"Gabriel Cabrera, Juan Carlos Leiva",IANIGLA/CONICET,WGMS (2015): GGCB No. 1 (2012-2013).,
AR,CONCONTA NORTE,3902,2015,20150506,5125.0,5050.0,4950.0,5.0,0.51999998,0.0099999998,0.0704,9.9999997e-05,tG,Gabriel Cabrera - IANIGLA,"CGM Consultoria & Gestion Integral de Montania, Mitre 3200, Coquimbito-Maipu, 5515 Mendoza, Argentina",,"2014/15 glacier monitoring report submitted to San Juan Province Government, Argentina, by the mininig companies BEASA and MAGSA."
AR,DE LOS TRES,1675,1870,18709999,1960.0,,1175.0,5.0,2.48,0.029999999,1.59,0.1,sR,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,1979,19790320,1960.0,,1190.0,5.0,1.726,0.029999999,1.03,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,1985,19850127,1960.0,,1195.0,5.0,1.726,0.029999999,0.98900002,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2000,20000113,1960.0,,1195.0,5.0,1.619,0.029999999,0.91530001,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2005,20050218,1960.0,,1195.0,5.0,1.558,0.029999999,0.90179998,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2011,20110220,1960.0,,1195.0,5.0,1.513,0.029999999,0.87840003,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2013,20130412,1960.0,,1195.0,5.0,1.484,0.0099999998,0.80779999,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2015,20150114,1960.0,,1195.0,5.0,1.462,0.0099999998,0.80019999,0.1,sP,"Pierre Pitte, Lidia Ferri Hidalgo",IANIGLA-CONICET,,
AR,DE LOS TRES,1675,2018,20180314,1960.0,,1205.0,10.0,,,0.75300002,0.0099999998,sP,Victor Popovnin,"Geographical Faculty, Moscow State Univ., Russia",,
AR,DE LOS TRES,1675,2019,20190330,1853.0,,1228.0,10.0,,,0.73199999,0.0099999998,tP,Victor Popovnin,"Geographical Faculty, Moscow State Univ., Russia; RFBR 17-55-80107",,
AR,ESPERANZA NORTE,3711,1951,19519999,,,,,6.0999999,,11.6,,,,,,Data from Leclercq.
AR,ESPERANZA NORTE,3711,2007,20079999,2400.0,,1080.0,,4.9400001,,10.76,,,,,,
AR,FRIAS,1347,1975,19759999,3550.0,2300.0,880.0,,7.4000001,,14.39,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AR,FRIAS,1347,2000,20000207,,,,,,,6.6999998,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
AR,FRIAS,1347,2009,20099999,3100.0,,1350.0,,6.5900002,,6.54,,,,,,Data from Leclercq.
AR,FRIAS,1661,1986,19869999,,,,,9.0,,48.0,,aP,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
AR,GRANDE DEL NEVADO DEL PLOMO,3304,2010,20100323,5512.0,4430.0,3505.0,10.0,8.2200003,0.029999999,3.4105999,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Surging glacier
AR,GUSSFELDT,2848,2005,20050125,5300.0,4950.0,4310.0,20.0,6.5700002,0.050000001,14.67,,xX,"Data processing: Lydia Espizua, Pierre Pitte, Gabriela Maldonado. Field work: Fabián Díaz, Pablo Liz","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image, aerial photography and GPS field data."
AR,GUSSFELDT,2848,2007,20070320,5564.0,,4384.0,10.0,6.3460002,0.029999999,12.79,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,GUSSFELDT,2848,2010,20100327,5564.0,4979.0,4384.0,10.0,6.3499999,0.029999999,11.98,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,GUSSFELDT,2848,2013,20130402,5564.0,,4384.0,10.0,6.3400002,0.029999999,11.27,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,GUSSFELDT,2848,2015,20150318,5564.0,,4384.0,10.0,6.3400002,0.029999999,11.09,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,GUSSFELDT,2848,2017,20170306,5564.0,,4384.0,10.0,6.3400002,0.029999999,11.04,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,HORCONES INFERIOR,919,1974,19749999,6947.0,4350.0,,,,,10.5,,,,,,
AR,HORCONES INFERIOR,919,1989,19899999,,,3700.0,,10.5,,,,,,,,
AR,HORCONES INFERIOR,919,2005,20050125,4825.0,4100.0,3475.0,20.0,12.15,0.050000001,6.1700001,,xX,"Data processing: Pierre Pitte, Lydia Espizua. Field work: Fabián Díaz, Pablo Lizana","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image, aerial photography and GPS field data."
AR,HUMO,3712,1950,19509999,4100.0,,2700.0,,7.0,,15.0,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LAGO DEL DESIERTO I,3713,1950,19509999,2032.0,,1100.0,,2.191,,0.82999998,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LAGO DEL DESIERTO II,3714,1950,19509999,1682.0,,880.0,,2.431,,1.92,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LAGO DEL DESIERTO III,3715,1950,19509999,1830.0,,1170.0,,1.592,,0.94999999,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,LOS AMARILLOS,3904,1959,19599999,,,,,,,1.2,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1981,19811231,,,,,,,1.23,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1986,19860204,,,,,,,1.22,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1988,19880407,,,,,,,1.23,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1995,19950326,,,,,,,1.1,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1997,19970416,,,,,,,1.08,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,1999,19990305,,,,,,,1.21,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,2000,20000201,,,,,,,1.16,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,2005,20050301,5550.0,,4890.0,,,,1.09,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,"Elevation data from Gabriel Cabrera, Juan Carlos Leiva."
AR,LOS AMARILLOS,3904,2007,20070326,5540.0,5249.0,4885.0,,,,1.0599999,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,"Elevation data from Cabrera & Leiva (2013, subm.) Ann. Glaciol. 54 (63)."
AR,LOS AMARILLOS,3904,2008,20080328,,,,,,,1.08,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,2009,20090204,5535.0,5280.0,4592.0,10.0,1.622,0.0099999998,1.0700001,0.0099999998,sP,Pierre Pitte,IANIGLA/CONICET,ING-IANIGLA 2015,
AR,LOS AMARILLOS,3904,2010,20100427,,,,,,,1.0,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,LOS AMARILLOS,3904,2013,20130411,5550.0,,4930.0,,,,0.93000001,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,"Elevation data from Gabriel Cabrera, Juan Carlos Leiva."
AR,LOS AMARILLOS,3904,2015,20150399,5535.0,5275.0,4915.0,5.0,1.53,0.0099999998,0.77960002,9.9999997e-05,sM,Gabriel Cabrera - IANIGLA,"CGM Consultoria & Gestion Integral de Montania, Mitre 3200, Coquimbito-Maipu, 5515 Mendoza, Argentina",,"2014/15 glacier monitoring report submitted to San Juan Province Government, Argentina, by the mininig company BEASA."
AR,MANSO,1345,1975,19759999,3550.0,2200.0,950.0,,8.0,,19.059999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AR,MANSO,1345,2000,20000207,,,,,,,9.6000004,,sP,,,"Ruiz et al. (2017); The Cryosphere, 11, 619-634, 10.5194/tc-11-619-2017.",Outlines were manually digitized from a Landsat image from February 2000.
AR,MARMOLEJO,3590,2007,20070302,5950.0,5300.0,3400.0,50.0,9.7200003,0.050000001,,,xX,Gargantini Hernán,"Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image and aerial photogrammetry
AR,MARMOLEJO,3590,2017,20170406,6083.0,,3420.0,10.0,9.5,0.029999999,10.75,0.1,sP,Hernán Gargantini,IANIGLA-CONICET,,
AR,MARTIAL,917,1943,19431228,,,780.0,10.0,,,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL,917,1970,19700224,,,790.0,10.0,,,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL,917,1984,19849999,,,820.0,10.0,,,0.12,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL,917,2000,20009999,,,,,,,1.0,,,,,,
AR,MARTIAL,917,2001,20020408,1170.0,1050.0,940.0,,0.44999999,,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL,917,2002,20030425,1170.0,1050.0,940.0,10.0,,,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL,917,2003,20040414,1170.0,1050.0,940.0,10.0,0.44999999,0.01,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",,
AR,MARTIAL ESTE,2000,2000,20009999,,,,,,,0.093000002,,,,,,
AR,MARTIAL ESTE,2000,2001,20019999,1170.0,1070.0,970.0,,0.33000001,,,,,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",WGMS (2005): FoG 1995-2000 (Vol. VIII).,
AR,MARTIAL ESTE,2000,2002,20030425,1170.0,1070.0,970.0,,0.33000001,0.01,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",,
AR,MARTIAL ESTE,2000,2003,20040414,1170.0,1070.0,970.0,,0.33000001,0.01,,,cC,"Jorge Strelin (1), Rodolfo Iturraspe (2)","(1) Instituto Antártico Argentino y Centro Austral de Investigaciones Científicas,strelin@satlink.co",,
AR,MARTIAL ESTE,2000,2011,20110330,1180.0,1074.0,965.0,10.0,0.34999999,0.0099999998,,,cC,Rodolfo Iturraspe & Jorge Strelin,"Dir.Recursos Hidricos Tierra del Fuego, ARG",WGMS (2015): GGCB No. 1 (2012-2013).,Geodetic ground survey and HD satellite image
AR,MARTIAL ESTE,2000,2020,20200228,1180.0,1078.0,970.0,10.0,369.0,10.0,0.0891,0.003,sP,Rodolfo Iturrspe,"ICPA-Universidad Nacional de Tierra del Fuego, Antártida e Islas del Atlántico Sur.",,SURVEY_PLATFORM_METHOD: High resolution satellite image
AR,MORENO,920,1986,19869999,,,,,30.0,,257.0,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AR,PENON,2850,1997,19970126,4067.0,,3075.0,10.0,2.082,0.029999999,3.72,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,PENON,2850,2005,20050125,4100.0,3650.0,3180.0,20.0,3.0999999,0.050000001,4.4200001,,xX,"Data processing: Lydia Espizua, Pierre Pitte, Gabriela Maldonado. Field work: Pierre Pitte, Fabián D","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image and aerial photography"
AR,PENON,2850,2007,20070320,4100.0,3650.0,3180.0,50.0,3.1900001,0.050000001,,,xX,"Lydia Espizua, Pierre Pitte, Lidia Ferri Hidalgo","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,PENON,2850,2010,20100327,4063.0,,3123.0,10.0,1.918,0.029999999,3.54,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,PENON,2850,2016,20160319,4063.0,,3313.0,10.0,1.478,0.029999999,2.7943599,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,PIEDRAS BLANCAS,3716,1950,19509999,2400.0,,640.0,,5.7709999,,5.5999999,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,PILOTO ESTE,3589,1963,19639999,,,,,,,0.54000002,,aP,Pierre Pitte,IANIGLA-CONICET,,
AR,PILOTO ESTE,3589,2008,20089999,4740.0,,4185.0,,1.2,,0.5,,,"J.C. Leiva (1,2), G.A. Cabrera (1), A. Casteller (1), V.L. Novello (1), E. Corvalan (1)","(1) IANIGLA/CONICET, (2) Facultad de Ciencias Agrarias, Univ. Nacional de Cuyo, AR",,Length roughly estimated from GoogleEarth.
AR,PILOTO ESTE,3589,2010,20130412,4715.0,4500.0,4285.0,10.0,1.29,0.0099999998,0.54000002,0.0099999998,sP,Pierre Pitte,IANIGLA-CONICET,,
AR,PILOTO ESTE,3589,2013,20100319,,,,,,,0.63999999,,sP,Pierre Pitte,IANIGLA-CONICET,WGMS (2015): GGCB No. 1 (2012-2013).,
AR,POTRERILLOS,4530,1959,19599999,,,,,,,0.25999999,,aP,,,,
AR,POTRERILLOS,4530,1968,19681213,,,,,,,0.27000001,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,1981,19811231,,,,,,,0.28999999,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,1986,19860204,,,,,,,0.27000001,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,1995,19950326,,,,,,,0.23,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,1997,19970416,,,,,,,0.20999999,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,1999,19990305,,,,,,,0.31,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,2005,20050301,,,,,,,0.23999999,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,2007,20070326,,,,,,,0.23999999,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,2008,20080328,,,,,,,0.23999999,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,2009,20090204,5365.0,5270.0,5165.0,10.0,0.50599998,0.0099999998,0.25,0.0099999998,sP,Pierre Pitte,IANIGLA-CONICET,ING-IANIGLA 2015,
AR,POTRERILLOS,4530,2010,20100427,,,,,,,0.2,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,POTRERILLOS,4530,2013,20130411,,,,,,,0.15000001,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,SALINILLAS,3594,2007,20070302,5500.0,4300.0,3275.0,50.0,6.8400002,0.050000001,,,xX,Gargantini Hernán,"Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image and aerial photogrammetry
AR,SAN JOSE,3593,1986,19869999,,,,,,,9.2299995,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
AR,SAN JOSE,3593,2007,20070302,5700.0,4600.0,3500.0,50.0,5.5900002,0.050000001,,,xX,Gargantini Hernán,"Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image and aerial photogrammetry
AR,SAN JOSE,3593,2010,20109999,,,,,,,8.0,,,,"DIRECCION GENERAL DE AGUAS, MINISTERIO DE OBRAS PUBLICAS","Ministerio de obras publicas, 2011. Variaciones recientes de glaciares en Chile, segun principales zonas glaciologicas. Santiago: Dirrecion General de Aguas",
AR,SAN JOSE,3593,2017,20170406,5550.0,,3253.0,10.0,6.9000001,0.029999999,9.3299999,0.1,sP,Hernán Gargantini,IANIGLA-CONICET,,
AR,TORRE,3717,1950,19509999,2600.0,,635.0,,6.8530002,,24.6,,,,,,"survey assumed to be 1950 based on Leclercq, P. (Glacier fluctuations, global temperature and sea-level change, PhD thesis, Universiteit Utrecht, 2012)"
AR,TORTOLAS,4531,1959,19599999,,,,,,,2.27,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,TORTOLAS,4531,1981,19810320,,,,,,,2.49,,aP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,TORTOLAS,4531,2010,20100414,6055.0,5710.0,5300.0,10.0,1.652,0.0099999998,2.1900001,0.0099999998,sP,Pierre Pitte,IANIGLA-CONICET,ING-IANIGLA 2015,
AR,TORTOLAS,4531,2013,20130412,,,,,,,2.05,,sP,Pierre Pitte,IANIGLA-CONICET,Pitte 2013,
AR,TUPUNGATO,4528,2010,20100323,6529.0,5297.0,4399.0,10.0,7.342,0.029999999,11.61,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,TUPUNGATO,4528,2017,20170331,6536.0,,4423.0,10.0,7.2810001,0.029999999,11.48,0.1,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,Data from clean ice section only
AR,TUPUNGATO 01,2852,2005,20060125,6600.0,5300.0,4380.0,50.0,8.0699997,0.050000001,,,xX,"Data processing: Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte, Hernan Gargantini","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image and aerial photography"
AR,TUPUNGATO 01,2852,2007,20070320,6600.0,5300.0,4380.0,50.0,8.0600004,0.050000001,,,xX,"Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte.","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,TUPUNGATO 01,2852,2010,20100323,6560.0,,4405.0,,,,,,sP,Lidia Ferri Hidalgo,IANIGLA-CONICET,,
AR,TUPUNGATO 02,2853,2007,20070320,6100.0,5100.0,4600.0,50.0,3.3399999,0.050000001,,,xX,"Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte.","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,TUPUNGATO 03,2854,2005,20080125,6400.0,5650.0,4650.0,50.0,2.99,0.050000001,,,xX,"Data processing: Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte, Hernan Gargantini","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image and aerial photography"
AR,TUPUNGATO 03,2854,2007,20070320,6400.0,5650.0,4625.0,50.0,2.99,0.050000001,,,xX,"Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte.","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,TUPUNGATO 04,2855,2005,20090125,6450.0,6050.0,4800.0,50.0,3.28,0.050000001,,,xX,"Data processing: Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte, Hernan Gargantini","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image and aerial photography"
AR,TUPUNGATO 04,2855,2007,20070320,6450.0,6050.0,4775.0,50.0,3.28,0.050000001,,,xX,"Lidia Ferri Hidalgo, Lydia Espizua, Pierre Pitte.","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",,Survey methods include use of Landsat image
AR,UPSALA,27193,1986,19869999,,,,,60.0,,870.0,,tP,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
AR,VACAS,2849,2005,20050125,5400.0,4700.0,3730.0,20.0,6.0799999,0.050000001,18.23,,xX,"Data processing: Lydia Espizua, Pierre Pitte, Gabriela Maldonado. Field work: Fabián Díaz, Pablo Liz","Instituto Argentino de Nivología, Glaciología y Ciencias Ambientales-CONICET. Mendoza, Argentina.",WGMS (2008): FoG 2000-2005 (Vol. IX).,"Survey methods include, use of Landsat image, aerial photography and GPS field data."
AR,VACAS,2849,2007,20070320,5478.0,,3868.0,10.0,5.5939999,0.029999999,18.41996,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,VACAS,2849,2010,20100327,5478.0,4787.0,3890.0,10.0,5.1490002,0.029999999,17.25,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,VACAS,2849,2013,20130402,5478.0,,3896.0,10.0,5.0819998,0.029999999,17.280001,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,VACAS,2849,2015,20150318,5478.0,,3896.0,10.0,5.0479999,0.029999999,17.030001,,sP,Laura Zalazar,IANIGLA-CONICET,,
AR,VACAS,2849,2017,20170306,5478.0,,4014.0,10.0,5.0180001,0.029999999,16.889999,,sP,Laura Zalazar,IANIGLA-CONICET,,
AT,AEU.PIRCHLKAR,504,1969,19699999,3260.0,3030.0,2720.0,,1.9,,0.94,,,,,,
AT,ALP.KRAEUL F.,594,1969,19699999,3410.0,2960.0,2650.0,,1.5,,0.51999998,,,,,,
AT,ALPEINER F.,497,1969,19699999,3330.0,3040.0,2540.0,,3.8,,3.77,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,ALPEINER F.,497,1975,19759999,3340.0,2930.0,2310.0,,4.5999999,,3.9400001,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,BACHFALLEN F.,500,1969,19699999,3150.0,2870.0,2650.0,,2.5,,2.3499999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,BACHFALLEN F.,500,1975,19759999,3120.0,2850.0,2580.0,,2.9000001,,2.55,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,BAERENKOPF K.,567,1969,19699999,3400.0,3040.0,2270.0,,3.0999999,,2.5699999,,,,,,
AT,BAERENKOPF K.,567,1975,19759999,3400.0,3030.0,2270.0,,3.0999999,,2.5,,,,,,
AT,BERGLAS F.,496,1969,19699999,3280.0,3110.0,2620.0,,1.9,,0.89999998,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,BERGLAS F.,496,1975,19759999,3290.0,2990.0,2490.0,,2.5,,1.47,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
AT,BIELTAL F.,481,1969,19699999,3000.0,2740.0,2544.0,,1.1,,0.73000002,,,,,,
AT,BIELTAL F. E,1453,1975,19759999,3000.0,2750.0,2550.0,,1.0,,0.47999999,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
